Id,Claw_length_cm,Size_cm,Tail_length_cm,Weight_kg,Specie,Sub_specie,Sub_specie_category,Endangered
2614,7.235,60.886,6.438,3.849,three_toed,Brown-throated sloth,1,least_concern
2615,5.944,61.261,5.805,5.002,three_toed,Brown-throated sloth,1,least_concern
2616,7.239,60.384,4.608,4.258,three_toed,Brown-throated sloth,1,least_concern
2617,7.159,60.845,6.345,4.117,three_toed,Brown-throated sloth,1,least_concern
2618,6.667,59.462,5.465,4.254,three_toed,Brown-throated sloth,1,least_concern
2619,8.975,60.16,5,4.156,three_toed,Brown-throated sloth,1,least_concern
2620,5.73,61.274,6.784,4.645,three_toed,Brown-throated sloth,1,least_concern
2621,7.88,61.825,5.204,6.195,three_toed,Brown-throated sloth,1,least_concern
2622,6.576,61.634,4.249,3.205,three_toed,Brown-throated sloth,1,least_concern
2623,6.787,59.224,6.361,5.75,three_toed,Brown-throated sloth,1,least_concern
2624,6.673,62.478,7.511,4.802,three_toed,Brown-throated sloth,1,least_concern
2625,8.039,62.686,6.036,4.899,three_toed,Brown-throated sloth,1,least_concern
2626,8.564,60.617,3.816,4.08,three_toed,Brown-throated sloth,1,least_concern
2627,6.396,60.031,5.667,3.792,three_toed,Brown-throated sloth,1,least_concern
2628,6.576,62.14,4.827,3.867,three_toed,Brown-throated sloth,1,least_concern
2629,7.34,59.545,5.545,5.46,three_toed,Brown-throated sloth,1,least_concern
2630,7.909,60.701,5.865,5.062,three_toed,Brown-throated sloth,1,least_concern
2631,8.728,60.392,5.734,2.95,three_toed,Brown-throated sloth,1,least_concern
2632,8.506,62.028,6.043,4.117,three_toed,Brown-throated sloth,1,least_concern
2633,7.517,60.203,5.365,3.154,three_toed,Brown-throated sloth,1,least_concern
2634,7.645,60.873,5.451,3.962,three_toed,Brown-throated sloth,1,least_concern
2635,7.298,60.7,5.728,3.659,three_toed,Brown-throated sloth,1,least_concern
2636,9.476,59.687,4.917,2.141,three_toed,Brown-throated sloth,1,least_concern
2637,8.031,59.664,5.772,4.052,three_toed,Brown-throated sloth,1,least_concern
2638,7.578,59.674,5.742,4.251,three_toed,Brown-throated sloth,1,least_concern
2639,7.634,62.082,5.213,2.459,three_toed,Brown-throated sloth,1,least_concern
2640,7.532,60.023,6.027,4.946,three_toed,Brown-throated sloth,1,least_concern
2641,7.813,58.797,4.57,5.139,three_toed,Brown-throated sloth,1,least_concern
2642,6.753,61.23,5.359,3.574,three_toed,Brown-throated sloth,1,least_concern
2643,6.66,61.065,6.325,4.647,three_toed,Brown-throated sloth,1,least_concern
2644,7.257,61.645,4.844,3.472,three_toed,Brown-throated sloth,1,least_concern
2645,6.174,60.221,6.019,4.092,three_toed,Brown-throated sloth,1,least_concern
2646,9.079,60.745,4.969,2.357,three_toed,Brown-throated sloth,1,least_concern
2647,6.723,60.181,5.393,5.159,three_toed,Brown-throated sloth,1,least_concern
2648,7.938,59.429,6.156,3.313,three_toed,Brown-throated sloth,1,least_concern
2649,7.589,59.457,6.721,4.003,three_toed,Brown-throated sloth,1,least_concern
2650,5.964,61.224,5.022,3.983,three_toed,Brown-throated sloth,1,least_concern
2651,6.831,61.876,6.549,2.52,three_toed,Brown-throated sloth,1,least_concern
2652,7.162,61.619,6.785,5.023,three_toed,Brown-throated sloth,1,least_concern
2653,6.649,60.229,6.951,5.157,three_toed,Brown-throated sloth,1,least_concern
2654,7.299,60.461,6.73,4.391,three_toed,Brown-throated sloth,1,least_concern
2655,7.436,61.692,5.813,5.16,three_toed,Brown-throated sloth,1,least_concern
2656,5.885,61.598,5.723,3.331,three_toed,Brown-throated sloth,1,least_concern
2657,7.663,60.143,8.389,4.406,three_toed,Brown-throated sloth,1,least_concern
2658,6.473,61.467,7.374,5.321,three_toed,Brown-throated sloth,1,least_concern
2659,7.381,60.709,5.782,4.367,three_toed,Brown-throated sloth,1,least_concern
2660,8.221,60.175,5.77,3.829,three_toed,Brown-throated sloth,1,least_concern
2661,8.169,61.565,5.054,3.995,three_toed,Brown-throated sloth,1,least_concern
2662,8.437,63.317,1.688,7.632,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2663,9.203,67.519,-1.006,6.349,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2664,9.574,65.167,-0.03,6.125,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2665,9.541,67.293,1.319,6.089,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2666,9.14,65.032,0.237,6.34,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2667,7.748,64.756,-1.163,6.004,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2668,10.104,66.346,0.427,5.399,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2669,7.47,63.149,-0.453,5.917,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2670,8.756,66.17,1.126,7.426,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2671,7.024,65.752,0.135,5.131,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2672,7.645,66.346,-1.339,5.594,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2673,8.361,65.435,-0.1,6.282,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2674,8.193,66.049,0.54,6.466,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2675,10.096,67.758,0.261,7.872,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2676,10.043,64.936,0.881,7.505,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2677,8.609,65.143,1.538,5.676,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2678,8.595,66.694,0.183,7.07,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2679,6.937,65.334,0.096,6.671,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2680,9.489,66.819,0.231,6.536,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2681,8.996,67.573,1.384,5.815,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2682,8.282,65.293,-0.044,6.213,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2683,8.802,65.675,0.347,7.265,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2684,9.152,65.473,0.233,8.044,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2685,8.04,66.339,-1.081,7.482,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2686,8.201,64.569,-1.56,6.293,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2687,10.669,65.799,-1.326,6.918,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2688,10.909,66.943,-2.9,5.707,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2689,6.422,66.1,-0.22,6.272,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2690,8.745,67.609,1.131,5.826,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2691,11.055,63.687,0.829,7.493,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2692,9.743,65.19,0.262,5.958,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2693,10.293,65.338,1.82,5.16,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2694,9.84,65.328,0.572,5.253,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2695,9.254,66.97,0.683,7.542,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2696,10.778,65.342,0.828,4.535,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2697,8.459,65.1,-0.103,3.89,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2698,8.887,65.148,0.028,7.314,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2699,7.608,64.255,-0.371,6.29,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2700,9.523,65.963,-2.443,8.899,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2701,7.26,66.087,-0.251,6.232,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2702,7.735,66.764,-0.676,7.486,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2703,6.732,64.255,-0.13,5.01,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2704,10.6,65.535,1.153,6.669,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2705,10.375,64.693,1.852,7.537,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2706,10.496,65.668,-0.437,7.042,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2707,9.49,65.333,-1.304,7.592,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2708,6.605,65.247,-1.512,7.348,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2709,9.155,67.437,0.311,7.764,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2710,9.402,65.113,-0.926,5.594,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2711,9.498,65.782,-0.735,6.05,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2712,9.667,65.742,0.646,5.636,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2713,10.358,66.135,0.206,7,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2714,9.032,64.87,1.094,5.667,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2715,8.374,65.671,-0.993,6.896,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2716,10.276,66.867,0.38,6.018,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2717,8.488,65.769,1.271,5.74,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2718,9.948,66.962,1.194,4.377,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2719,10.329,67.729,-0.917,7.813,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2720,8.285,66.6,1.802,5.922,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2721,9.886,64.68,0.513,6.904,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2722,8.573,66.153,-0.129,6.343,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2723,9.182,65.48,-0.929,6.529,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2724,8.469,68.479,0.859,4.401,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2725,9.506,66.723,-0.55,6.048,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2726,9.533,64.508,0.427,5.986,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2727,9.118,66.184,-0.644,8.474,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2728,9.05,67.342,0.841,8.24,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2729,8.253,66.04,1.693,7.247,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2730,10.172,65.836,-0.532,5.382,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2731,9.429,66.698,0.143,5.25,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2732,8.107,64.305,-0.269,6.921,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2733,7.49,68.339,-0.172,5.278,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2734,8.28,66.926,0.348,7.756,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2735,9.837,64.701,-1.5,5.321,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2736,9.517,65.604,0.562,7.834,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2737,8.749,64.897,0.586,8.037,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2738,7.583,66.777,1.137,7.159,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2739,9.575,66.399,-0.564,5.485,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2740,9.988,67.037,-0.586,3.958,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2741,8.574,67.259,1.026,6.282,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2742,8.438,65.971,0.323,5.509,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2743,8.509,64.615,0.102,6.258,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2744,8.247,67.065,-1.794,5.212,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2745,10.072,67.319,-1.108,6.866,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2746,9.163,65.776,0.291,6.314,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2747,9.685,66.331,-0.17,5.759,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2748,7.907,65.514,-0.401,7.604,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2749,9.997,66.98,-1.074,8.011,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2750,11.023,65.884,-0.202,7.371,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2751,8.219,65.508,-0.963,7.696,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2752,7.394,67.639,0.969,7.089,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2753,9.49,66.518,-0.367,5.626,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2754,9.566,62.969,0.096,5.266,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2755,8.074,65.183,-0.128,5.928,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2756,8.309,65.482,-1.01,7.36,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2757,8.093,66.261,1.887,6.076,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2758,9.013,65.562,1.334,6.429,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2759,8.007,64.701,2.231,6.272,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2760,10.733,66.64,0.999,6.125,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2761,8.661,65.853,0.094,6.42,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2762,6.917,64.854,-0.219,5.67,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2763,8.091,65.074,-1.739,7.707,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2764,9.737,65.487,1.997,5.207,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2765,10.498,63.296,0.143,6.406,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2766,8.204,65.835,-0.852,8.509,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2767,10.048,66.84,0.034,5.052,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2768,9.694,66.159,0.909,5.868,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2769,8.551,66.567,0.553,6.239,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2770,8.348,66.873,-1.427,7.24,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2771,9.316,64.839,0.135,6.076,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2772,9.576,67.504,1.46,5.241,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2773,7.622,68.263,0.594,5.215,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2774,8.839,65.103,0.667,5.904,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2775,7.051,65.26,1.927,6.942,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2776,8.208,67.461,-0.505,5.903,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2777,10.111,66.308,0.858,7.095,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2778,6.209,66.446,-0.523,5.708,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2779,11.981,65.983,-2.824,5.041,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2780,11.768,65.629,-0.983,6.366,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2781,9.594,64.891,0.91,6.501,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2782,9.965,64.585,-0.379,7.283,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2783,10.662,66.775,2.221,6.056,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2784,8.79,64.661,0.585,6.741,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2785,7.229,64.002,1.121,7.699,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2786,7.788,67.183,1.865,7.835,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2787,9.044,64.666,0.85,7.568,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2788,10.025,66.278,-0.37,4.821,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2789,11.947,66.502,-1.05,7.707,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2790,9.225,67.615,1.35,5.568,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2791,9.808,64.367,-0.427,6.659,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2792,10.135,65.639,1.116,5.674,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2793,9.208,64.714,-1.302,6.042,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2794,9.907,67.441,1.257,6.384,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2795,9.41,66.168,-1.06,6.266,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2796,7.445,65.636,-1.075,6.456,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2797,8.426,67.741,-0.017,6.903,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2798,8.672,64.556,0.72,7.994,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2799,7.845,66.237,0.662,7.541,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2800,8.751,66.033,0.579,5.566,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2801,8.561,64.22,-0.204,5.332,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2802,9.252,65.125,-1.089,5.31,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2803,7.833,66.287,-0.133,5.166,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2804,8.126,65.331,0.563,7.382,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2805,8.234,65.979,-0.527,5.354,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2806,7.561,66.186,1.089,5.94,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2807,10.134,65.284,-0.935,5.645,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2808,11.037,66.875,0.993,5.772,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2809,9.305,65.232,1.073,6.079,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2810,9.281,65.668,0.446,5.706,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2811,8.464,67.766,1.631,6.538,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2812,8.192,65.584,0.615,6.692,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2813,9.866,66.585,-1.18,4.804,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2814,9.755,67.023,-0.737,6.39,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2815,8.048,65.663,2.555,6.334,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2816,10.192,66.228,1.163,5.996,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2817,8.336,66.613,1.43,4.576,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2818,9.019,65.975,-1.169,6.266,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2819,7.98,64.852,0.626,5.967,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2820,8.395,66.352,-1.238,5.298,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2821,7.982,67.157,0.183,6.331,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2822,9.095,66.58,0.821,7.401,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2823,9.274,65.71,-0.802,9.423,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2824,10.467,67.355,1.253,4.321,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2825,10.67,65.983,-0.121,7.673,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2826,9.856,65.568,0.596,8.45,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2827,8.021,64.866,1.745,5.714,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2828,9.072,66.783,0.673,7.234,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2829,8.793,66.028,-0.645,8.042,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2830,8.617,62.469,0.916,7.828,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2831,10.644,65.456,0.953,7.827,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2832,6.029,66.431,-1.261,6.361,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2833,8.941,67.637,-0.371,3.554,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2834,9.52,65.299,0.231,6.625,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2835,9.702,66.307,-0.981,5.826,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2836,9.919,68.7,-0.531,6.761,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2837,8.336,64.759,-0.679,6.643,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2838,9.492,67.334,0.017,4.905,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2839,8.443,65.702,1.595,6.879,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2840,9.91,63.807,0.235,5.685,two_toed,Linnaeus’s two-toed sloth,3,least_concern
2841,9.348,66.163,0.653,5.994,two_toed,Linnaeus’s two-toed sloth,3,least_concern
